node_id,lower_word,normal_case,entity_type,degree
9230,graph - based information representation,graph - based information representation,1,1
9231,bp - is alignment,BP - IS alignment,1,1
9232,brancheau,Brancheau,1,1
9233,lufman reich,Lufman Reich,1,1
9234,rough set theory,rough set theory,1,2
9235,mrf - based approach,MRF - based approach,1,1
9236,temporal dynamic,temporal dynamic,1,1
9237,back - propagationthrough - time,Back - PropagationThrough - Time,1,1
9238,tsoi algorithm,Tsoi algorithm,1,1
9239,fir filter,FIR filter,1,1
9240,dynamic neural mlp,dynamic neural MLP,1,1
9241,n - gram language model,n - gram language model,1,1
9242,language modeling,language modeling,1,1
9243,word - based,word - based,1,1
9244,n - gram,n - gram,1,1
9245,phann physic hybrid artificial neural network,PHANN Physic Hybrid Artificial Neural Network,1,1
9246,photo - voltaic pv,Photo - Voltaic PV,1,1
9247,clear sky solar radiation algorithm csrm,Clear Sky Solar Radiation Algorithm CSRM,1,1
9248,grey - scale error measure,grey - scale error measure,1,1
9249,binary error measure,binary error measure,1,1
9250,grey - scale images,grey - scale images,1,1
9251,sobolev norm,Sobolev norm,1,1
9252,root - mean - squared error,root - mean - squared error,1,1
9253,root - mean - square error,root - mean - square error,1,1
9254,grey - scale measure,grey - scale measure,1,1
9255,vm,VM,1,1
9256,particle swarm optimization algorithm,particle swarm optimization algorithm,1,1
9257,intelligent systems group,Intelligent Systems Group,1,1
9258,gaussian distribution,Gaussian distribution,1,1
9259,k - means clustering,K - means clustering,1,1
9260,spring,Spring,1,1
9261,hibernate framework,Hibernate framework,1,1
9262,ocr algorithm,OCR algorithm,1,1
9263,automatic initialization - free method,automatic initialization - free method,1,1
9264,boolean satisfiability,Boolean satisfiability,1,1
9265,satisfiability modulo theories smt,Satisfiability Modulo Theories SMT,1,1
9266,multi - mode resource - constrained project scheduling problem mrcpsp,Multi - Mode Resource - Constrained Project Scheduling Problem MRCPSP,1,1
9267,resource - constrained project scheduling problem rcpsp,Resource - Constrained Project Scheduling Problem RCPSP,1,1
9268,branch - and - bound algorithms,branch - and - bound algorithms,1,1
9269,statistical process control,statistical process control,1,1
9270,statistical feature,Statistical feature,1,1
9271,adaptive back - propagation algorithm,adaptive back - propagation algorithm,1,1
9272,cohn - kanade,Cohn - Kanade,1,1
9273,pattern recognition convolutional neural network,pattern recognition convolutional neural network,1,1
9274,de - noising,de - noising,1,1
9275,signal to noise ratio,Signal to Noise Ratio,1,1
9276,discrete wavelet transform,Discrete Wavelet Transform,1,2
9277,taxonomy model,taxonomy model,1,1
9278,content analysis,content analysis,1,1
9279,fuzzy controller,fuzzy controller,1,1
9280,h fuzzy control problem,H fuzzy control problem,1,1
9281,h controller,H controller,1,1
9282,tsp traveling salesman,TSP traveling salesman,1,1
9283,max - min,MAX - MIN,1,1
9284,ant colony system algorithm,ant colony system algorithm,1,1
9285,multi - group ant colony system algorithm,multi - group ant colony system algorithm,1,1
9286,max - min ant system,MAX - MIN ant system,1,1
9287,noc - based soc,NoC - based SoC,1,1
9288,slidingmode control scheme,slidingmode control scheme,1,1
9289,radial basis function nns,radial basis function NNs,1,1
9290,fault tolerant,fault tolerant,1,1
9291,star algorithm,Star algorithm,1,1
9292,electro - hydraulic servo system,electro - hydraulic servo system,1,1
9293,electro - hydraulic servo,electro - hydraulic servo,1,1
9294,sliding mode controller,sliding mode controller,1,1
9295,lower - limb exoskeleton,lower - limb exoskeleton,1,1
9296,servo system,Servo System,1,1
9297,electro - hydraulic,electro - hydraulic,1,1
9298,hit- and - miss transform,hit- and - miss transform,1,1
9299,pdl - hm,PDL - HM,1,1
9300,ultrane,Ultrane,1,1
9301,chem ,Chem ,1,1
9302,beijing,Beijing,1,1
9303,brain - inspired computing,brain - inspired computing,1,1
9304,lyapunov - krasovskii functional approach,Lyapunov - Krasovskii functional approach,1,1
9305,dirichlet distribution,Dirichlet distribution,1,1
9306,neural classifier,neural classifier,1,1
9307,symmetric schur decomposition,symmetric Schur decomposition,1,1
9308,neurodynamic analysis,neurodynamic analysis,1,1
9309,schur decomposition,Schur decomposition,1,1
9310,ai -,AI -,1,1
9311,structured,structured,1,1
9312,vector virtualization,vector virtualization,1,1
9313,vector regression machine,Vector Regression machine,1,1
9314,single output one,single output one,1,1
9315,multi - output model,multi - output model,1,1
9316,it,IT,1,1
9317,key performance indicator kpi,Key Performance Indicator KPI,1,1
9318,principal component analysis pca,Principal Component Analysis PCA,1,1
9319,metal oxide semiconductor field effect,Metal Oxide Semiconductor Field Effect,1,1
9320,metal oxide semiconductor mos,Metal Oxide Semiconductor MOS,1,1
9321,honey electronic nose classification neural network,honey electronic nose classification neural network,1,1
9322,wind turbine wt,wind turbine WT,1,1
9323,blockchain,blockchain,1,2
9324,dictionary learning framework,dictionary learning framework,1,1
9325,offset correction,offset correction,1,1
9326,dynamic safe range learning,dynamic safe range learning,1,1
9327,plastic injection molding machine,plastic injection molding machine,1,1
9328,in - mold monitoring,in - mold monitoring,1,1
9329,gauss - newton algorithm,Gauss - Newton algorithm,1,1
9330,efficient method,Efficient method,1,1
9331,string coding,string coding,1,1
9332,path string comparison,path string comparison,1,1
9333,ls - svm model,LS - SVM model,1,1
9334,bp neural network model,BP neural network model,1,1
9335,gradient circum - circle based linking,Gradient Circum - circle Based Linking,1,1
9336,bottom - top nega - max formulation,Bottom - Top Nega - Max Formulation,1,1
9337,dissimilarity matrices,dissimilarity matrices,1,1
9338,hierarchical clustering,hierarchical clustering,1,1
9339,slope - runoff,slope - runoff,1,1
9340,hbv model,HBV model,1,1
9341,water,water,1,1
9342,series dynamic voltage regulator,Series Dynamic Voltage Regulator,1,1
9343,userfocus,UserFocus,1,1
9344,project evaluation interfaces,Project Evaluation Interfaces,1,1
9345,genetic threshold model,genetic threshold model,1,1
9346,semantic source knowledge,semantic source knowledge,1,1
9347,thresholding - based segmentation approach,thresholding - based segmentation approach,1,1
9348,type- fuzzy logic techniques,type- fuzzy logic techniques,1,1
9349,random field,random field,1,1
9350,random field models,Random field models,1,1
9351,minimum - distance,minimum - distance,1,1
9352,physics and research,Physics and Research,1,1
9353,multiple agents moving target mamt,Multiple Agents Moving Target MAMT,1,1
9354,convolutional neural networks cnns,convolutional neural networks CNNs,1,1
9355,art ann,ART ANN,1,1
9356,multivariate statistical process,Multivariate statistical process,1,1
9357,stability - plasticity resolvability,stability - plasticity resolvability,1,1
9358,automatic tongue feature,automatic tongue feature,1,1
9359,region - based hierarchical filtering framework,region - based hierarchical filtering framework,1,1
9360,fuzzy control mechanism,fuzzy control mechanism,1,1
9361,intelligent mobile robot,Intelligent mobile robot,1,1
9362,fuzzy obstacle,fuzzy obstacle,1,1
9363,-lipschitz property,-Lipschitz property,1,1
9364,p strict preference relation,P strict preference relation,1,1
9365,i,I,1,1
9366,indifference relation,indifference relation,1,1
9367,goal net modeling methodology,Goal Net modeling methodology,1,1
9368,goal net,Goal Net,1,1
9369,fsp finite state processes,FSP Finite State Processes,1,1
9370,labeled transition system analyzer,Labeled Transition System Analyzer,1,1
9371,finite state machines fsm,Finite State Machines FSM,1,1
9372,dc - dc converter circuit,DC - DC converter circuit,1,1
9373,single,single,1,1
9374,all - coefficient adaptive control method,all - coefficient adaptive control method,1,1
9375,discrete - time model,discrete - time model,1,1
9376,closed - loop stability,closed - loop stability,1,1
9377,low - order,low - order,1,1
9378,event - triggered scheme,event - triggered scheme,1,1
9379,polynomial event - triggered scheme,polynomial event - triggered scheme,1,1
9380,polynomial,Polynomial,1,1
9381,polynomial fuzzy fault detection filter,polynomial fuzzy fault detection filter,1,1
9382,local binary pattern lbp,Local binary pattern LBP,1,1
9383,hybrid coordinate descent method,HYbriD cooRdinAte descent method,1,1
9384,probabilistic grammars,probabilistic grammars,1,1
9385,triblock copolymer,triblock copolymer,1,1
9386,biometric authentication,biometric authentication,1,1
9387,relational model,relational model,1,1
9388,relational algebra,relational algebra,1,1
9389,statistical relational algebra,statistical relational algebra,1,1
9390,planetmathorg,PlanetMathorg,1,1
9391,planetmath,PlanetMath,1,1
9392,automatic calibration chart detector,automatic calibration chart detector,1,1
9393,np modeqs,NP MODEQs,1,1
9394,second - order logic,second - order logic,1,1
9395,pspace nemodeqs,PSpace NEMODEQs,1,1
9396,bayesian auction mechanism,Bayesian auction mechanism,1,1
9397,combinatorial auction design,combinatorial auction design,1,1
9398,bayesian framework,Bayesian framework,1,1
9399,generative model,generative model,1,1
9400,assumed density filtering,assumed density filtering,1,1
9401,spanish classifier,Spanish Classifier,1,1
9402,maximum likelihood equation,maximum likelihood equation,1,1
9403,stiefel manifold,Stiefel manifold,1,1
9404,von mises - fisher distribution,von Mises - Fisher distribution,1,1
9405,prognosis decision system pds,Prognosis Decision System PDS,1,1
9406,micro mema,Micro MEMA,1,1
9407,neural network nn,neural network NN,1,2
9408,levenberg - marquardt lm method,Levenberg - Marquardt LM method,1,1
9409,folded - flexure,folded - flexure,1,1
9410,biological neural networks,biological neural networks,1,1
9411,tchebichef transform dtt,Tchebichef transform DTT,1,1
9412,locationbased social networks lbsns,LocationBased Social Networks LBSNs,1,1
9413,b - s,B - S,1,1
9414,drug,Drug,1,1
9415,-calculus,-calculus,1,1
9416,sequential computing,sequential computing,1,1
9417,t - calculus,T - calculus,1,1
9418,linear regression,linear regression,1,1
9419,least - squares policy,least - squares policy,1,1
9420,unified momentum equation,unified momentum equation,1,1
9421,taylor series,Taylor series,1,1
9422,cyto - fluid dynamic theory,cyto - fluid dynamic theory,1,1
9423,xor network,XOR network,1,1
9424,all -,ALL -,1,1
9425,knowledge - based architecture,knowledge - based architecture,1,1
9426,mmc - kon,MMC - Kon,1,1
9427,fuzzy sets fs,Fuzzy Sets FS,1,1
9428,dcm,DCM,1,1
9429,distance classification methods,Distance Classification Methods,1,1
9430,fine - tuning distribution,fine - tuning distribution,1,1
9431,single - hiddenlayer neural network,single - hiddenlayer neural network,1,1
9432,single - hidden - layer model,single - hidden - layer model,1,1
9433,maximal metric margin partitioning mmmp mmmp,Maximal Metric Margin Partitioning MMMP MMMP,1,1
9434,mmmp - index,MMMP - Index,1,1
9435,probability ranking,probability ranking,1,1
9436,rothblum ,Rothblum ,1,1
9437,workflow engine,Workflow Engine,1,1
9438,long short term memory lstm,Long Short Term Memory LSTM,1,1
9439,recurrent neural networks rnn,Recurrent Neural Networks RNN,1,1
9440,tree - edit distance pted,tree - edit distance PTED,1,1
9441,pattern - based tree classifiers,Pattern - based tree classifiers,1,1
9442,partial,partial,1,1
9443,swarm intelligence,Swarm intelligence,1,1
9444,transcription,transcription,1,1
9445,chondrogenesis,Chondrogenesis,1,1
9446,constructive fuzzy neural networks,Constructive fuzzy neural networks,1,1
9447,automated word sense,automated word sense,1,1
9448,motion - sensor - based approach,motion - sensor - based approach,1,1
9449,neural network training,neural network training,1,1
9450,kapton membrane,Kapton membrane,1,1
9451,neural network scheme,neural network scheme,1,1
9452,ermak model,Ermak model,1,1
9453,geo - browser,geo - browser,1,1
9454,standard,Standard,1,1
9455,backpropagation sbp algorithm,BackPropagation SBP algorithm,1,1
9456,supervised learning algorithms,supervised learning algorithms,1,1
9457,training,training,1,1
9458,darwinian evolution,Darwinian evolution,1,1
9459,sherrington - kirkpatrick sk,Sherrington - Kirkpatrick SK,1,1
9460,evolutionary probability distribution,evolutionary probability distribution,1,1
9461,np - hard,NP - hard,1,1
9462,mean - filed spin glass model,mean - filed spin glass model,1,1
9463,power - law,power - law,1,1
9464,kinect d,Kinect D,1,1
9465,kinect geometrical model,Kinect geometrical model,1,1
9466,dtof camera,DTOF camera,1,1
9467,kinect,Kinect,1,1
9468,kinect cameras,Kinect cameras,1,1
9469,fuzzy negations,fuzzy negations,1,1
9470,n-implications,N-implications,1,1
9471,nand r - implications,Nand R - implications,1,1
9472,no free lunch theorem,No Free Lunch Theorem,1,1
9473,metaheuristic optimization algorithms,metaheuristic optimization algorithms,1,1
9474,metaheuristic,metaheuristic,1,1
9475,general - purpose and,general - purpose and,1,1
9476,automated geometry theorem proving,automated geometry theorem proving,1,1
9477,backward chaining,backward chaining,1,1
9478,forward chaining,forward chaining,1,1
9479,conventional,Conventional,1,1
9480,autonomic computing,Autonomic Computing,1,1
9481,rough sets theory,rough sets theory,1,1
9482,attribute reduction,attribute reduction,1,1
9483,rule generation,rule generation,1,1
9484,tektronix -series,Tektronix -series,1,1
9485,model - based knowledge representation,model - based knowledge representation,1,1
9486,image restoration,image restoration,1,1
9487,dynamics inversion compensation scheme,dynamics inversion compensation scheme,1,1
9488,discrete - time adaptive control,discrete - time adaptive control,1,1
9489,dynamic inversion,dynamic inversion,1,1
9490,backlash compensation scheme,backlash compensation scheme,1,1
9491,discrete - time tuning algorithm,discrete - time tuning algorithm,1,1
9492,bioimpedance analysis,Bioimpedance analysis,1,1
9493,sliding mode control equations,sliding mode control equations,1,1
9494,smc snns,SMC SNNS,1,1
9495,self - tuning neural network,self - tuning neural network,1,1
9496,neuro - sliding mode control,Neuro - Sliding Mode Control,1,1
9497,cooperative control approach,cooperative control approach,1,1
9498,synthesize of,Synthesize of,1,1
9499,neural architecture,neural architecture,1,1
9500,neural model,neural model,1,1
9501,mapreduce programming model,MapReduce programming model,1,1
9502,hadoop mapreduce,Hadoop MapReduce,1,1
9503,monte - carlo,Monte - Carlo,1,1
9504,monte - carlo architecture,Monte - Carlo architecture,1,1
9505,monte - carlo go architecture,Monte - Carlo Go architecture,1,1
9506,bone mineral density bmd,bone mineral density BMD,1,1
9507,robust image registration algorithm,robust image registration algorithm,1,1
9508,thin plate spline,Thin Plate Spline,1,1
9509,informatik ,Informatik ,1,1
9510,d laser scanner,D laser scanner,1,1
9511,probabilistic method,probabilistic method,1,1
9512,gaussian process regression gpr,Gaussian process regression GPR,1,1
9513,yizkor,Yizkor,1,1
9514,hierarchical cluster analysis,hierarchical cluster analysis,1,1
9515,fuzzy logic mechanisms,fuzzy logic mechanisms,1,1
9516,xquery language,XQuery language,1,1
9517,xquery,XQuery,1,1
9518,patient problem event recording,patient problem event recording,1,1
9519,structure - and - motion problem,structure - and - motion problem,1,1
9520,re - initialization,re - initialization,1,1
9521,latent semantic indexing lsi,Latent Semantic Indexing LSI,1,1
9522,haar transform,Haar transform,1,1
9523,fuzzy directional relations,fuzzy directional relations,1,1
9524,statistical learning,statistical learning,1,1
9525,f - formation theory,F - formation theory,1,1
9526,twisted - pair channels,twisted - pair channels,1,1
9527,lambertian scene,Lambertian scene,1,1
9528,intrinsic image,intrinsic image,1,1
9529,least square ls channel estimation algorithm,Least Square LS channel estimation algorithm,1,1
9530,cramer - rao lower bound,Cramer - Rao lower bound,1,1
9531,oblique projection,oblique projection,1,1
9532,broyden convex class,Broyden convex class,1,1
9533,broyden restricted convex,Broyden restricted convex,1,1
9534,urban mobility,Urban MObility,1,1
9535,packet delivery ratio pdr relay delivery ratio rdr,Packet Delivery Ratio PDR Relay Delivery Ratio RDR,1,1
9536,opportunistic network environment,Opportunistic Network Environment,1,1
9537,epidemic protocol,Epidemic protocol,1,1
9538,tworayground propagation loss model,TwoRayGround Propagation Loss Model,1,1
9539,sumo simulation,SUMO Simulation,1,1
9540,direct delivery protocol,Direct Delivery protocol,1,1
9541,one,ONE,1,1
9542,vehicular delay tolerant network vdtn,Vehicular Delay Tolerant Network VDTN,1,1
9543,image compression,Image compression,1,1
9544,discrete,Discrete,1,1
9545,mean square error mse,Mean Square Error MSE,1,1
9546,multiplexer,multiplexer,1,1
9547,distributive arithmetic dwt,distributive arithmetic DWT,1,1
9548,wavelet transform dwt,Wavelet Transform DWT,1,1
9549,geometric reasoning,Geometric reasoning,1,1
9550,model - based matching technique,model - based matching technique,1,1
9551,dynamic travelling salesman problem,dynamic travelling salesman problem,1,1
9552,dynamic fuzzy theory,dynamic fuzzy theory,1,1
9553,dynamic fuzzy comprehensive evaluation,dynamic fuzzy comprehensive evaluation,1,1
9554,c algorithm,C algorithm,1,1
9555,mc agent,MC Agent,1,1
9556,fuzzy - id algorithm,Fuzzy - Id algorithm,1,2
9557,general computer immune system modelgecism,General Computer Immune System ModelGECISM,1,1
9558,general computer immune system model,General computer immune system model,1,1
9559,probability density,probability density,1,1
9560,model - based evolutionary algorithm,model - based evolutionary algorithm,1,1
9561,estimation of distribution algorithm eda,Estimation of distribution algorithm EDA,1,1
9562,simulating teamwork cast,Simulating Teamwork CAST,1,1
9563,rule - based formalisation,rule - based formalisation,1,1
9564,multiple - instance learning model,multiple - instance learning model,1,1
9565,mimo controller,MIMO controller,1,1
9566,genetic scheduling algorithm,genetic scheduling algorithm,1,1
9567,utility - based scheduling,utility - based scheduling,1,1
9568,sub - carrier allocation,sub - carrier allocation,1,1
9569,chain rule,chain rule,1,1
9570,stereo matching architecture,stereo matching architecture,1,1
9571,binary particle swarm optimization,binary particle swarm optimization,1,1
9572,feedback compensation topology,feedback compensation topology,1,1
9573,sigma - delta modulators,sigma - delta modulators,1,1
9574,dataacquisition tdaq,DataAcQuisition TDAQ,1,1
9575,vector machines,Vector Machines,1,1
9576,haar wavelet,Haar wavelet,1,1
9577,fuzzy membership functions,fuzzy membership functions,1,1
9578,key - words,Key - Words,1,1
9579,re - heater,re - heater,1,1
9580,steam turbine,Steam turbine,1,1
9581,artificial neural networks annxbs,Artificial Neural Networks ANNxBs,1,1
9582,j-,J-,1,1
9583,splitting,splitting,1,1
9584,cryptographic algorithms,cryptographic algorithms,1,1
9585,field programmable gate arrays,Field Programmable Gate Arrays,1,1
9586,linear feedback shift,linear feedback shift,1,1
9587,opposition - based simulated,opposition - based simulated,1,1
9588,opposition based learning,opposition based learning,1,1
9589,region - based approach,region - based approach,1,1
9590,segmentation ground truthing,segmentation ground truthing,1,1
9591,hematocrit,Hematocrit,1,2
9592,os - elm,OS - ELM,1,1
9593,embedding schemes,embedding schemes,1,1
9594,discrete cosine transform,discrete cosine transform,1,1
9595,double - density dual - tree discrete wavelet transform,double - density dual - tree discrete wavelet transform,1,1
9596,genetic algorithm based,genetic algorithm based,1,1
9597,region of interest coding,Region Of Interest coding,1,1
9598,quicksort - based method,QuickSort - based method,1,1
9599,top - k cars,top - k CARs,1,1
9600,photovoltaic inverter,photovoltaic inverter,1,1
9601,jacobian matrix gjm,Jacobian matrix GJM,1,1
9602,pediatric,pediatric,1,1
9603,flexible fms,Flexible FMS,1,1
9604,levenberg - marquardt lm algorithm,Levenberg - Marquardt LM algorithm,1,1
9605,multi - layer perceptron mlp network,Multi - Layer Perceptron MLP network,1,1
9606,semantic query optimization sqo,semantic query optimization SQO,1,1
9607,datalog representation,DATALOG representation,1,1
9608,invited,Invited,1,1
9609,neural network architectures,Neural network architectures,1,1
9610,radial basis function rbf,radial basis function RBF,1,1
9611,esa - envisat,ESA - Envisat,1,1
9612,neural networks algorithms,Neural Networks algorithms,1,1
9613,neural extended pruning procedure,neural Extended Pruning procedure,1,1
9614,wordto - word translation,wordto - word translation,1,1
9615,pearsons correlation,Pearsons Correlation,1,1
9616,executive branch,Executive branch,1,1
9617,conflict,Conflict,1,1
9618,rbac role - based access control models,RBAC Role - based Access Control models,1,1
9619,ltl linear temporal logic,LTL Linear Temporal Logic,1,1
9620,process - aware information system,process - aware information system,1,1
9621,probabilistic neural network,probabilistic neural network,1,1
9622,cooperative co - evolution framework,cooperative co - evolution framework,1,1
9623,cooperative co - evolution differential evolution,cooperative co - evolution differential evolution,1,1
9624,decompose - and - conquer strategy,decompose - and - conquer strategy,1,1
9625,vp - decc,VP - DECC,1,1
9626,kernel - based,kernel - based,1,1
9627,adaptive kernel model,adaptive kernel model,1,1
9628,spatial - spectral model,spatial - spectral model,1,1
9629,ego - motion estimation,ego - motion estimation,1,1
9630,hamming distance,Hamming Distance,1,1
9631,phonetic,phonetic,1,1
9632,n - gram algorithms,n - gram algorithms,1,1
9633,hybrid spell checking methodology,hybrid spell checking methodology,1,1
9634,spell - checking algorithm,spell - checking algorithm,1,1
9635,g - sensor,G - sensor,1,1
9636,high - level fuzzy petri net,High - Level Fuzzy Petri Net,1,1
9637,z - axis,Z - axis,1,1
9638,stepwise regression,Stepwise regression,1,1
9639,recognition,Recognition,1,1
9640,recognition - based image authentication system,recognition - based image authentication system,1,1
9641,journal of neural networks,Journal of Neural Networks,1,1
9642,neural - networks,neural - networks,1,1
9643,neural networks society,Neural Networks Society,1,1
9644,heuristic function,heuristic function,1,1
9645,mask based features,Mask based features,1,1
9646,fuzzy c - means classification,Fuzzy C - means classification,1,1
9647,mosaic textures,Mosaic textures,1,1
9648,fuzzy petri nets,fuzzy Petri nets,1,1
9649,submerged arc welding process,submerged arc welding process,1,1
9650,alternating projection ap algorithm,alternating projection AP algorithm,1,1
9651,maximum likelihood ml,maximum likelihood ML,1,1
9652,alternating separation as,alternating separation AS,1,1
9653,six sigma process improvement methodology,Six Sigma Process Improvement Methodology,1,1
9654,six sigma methodology,Six Sigma methodology,1,1
9655,f - measure,F - measure,1,2
9656,two - phase neural network tpnn,Two - phase neural network TPNN,1,1
9657,dynamic balance testing framework,dynamic balance testing framework,1,1
9658,dynamic balance testing,dynamic balance testing,1,1
9659,predict - and - update computational paradigm,predict - and - update computational paradigm,1,1
9660,vector kalman filter,vector Kalman filter,1,1
9661,kalman filtering algorithm,Kalman filtering algorithm,1,1
9662,pearson mixture model pmm,Pearson mixture model PMM,1,1
9663,pearson s,Pearson s,1,1
9664,gaussian mixture model gmm,Gaussian mixture model GMM,1,1
9665,kalman filtering,Kalman filtering,1,1
9666,gaussian copula,Gaussian copula,1,1
9667,least - squares rls,least - squares RLS,1,1
9668,reduced - rank filter,reduced - rank filter,1,1
9669,linear blind,linear blind,1,1
9670,joint iterative optimization jio,Joint Iterative Optimization JIO,1,1
9671,reduced - rank receiver,reduced - rank receiver,1,1
9672,ds - uwb,DS - UWB,1,1
9673,recursive,Recursive,1,1
9674,business plan,Business Plan,1,1
9675,project management,Project Management,1,1
9676,top management support,Top Management Support,1,1
9677,monte carlo,Monte Carlo,1,1
9678,monte carlo simulations,Monte Carlo simulations,1,1
9679,cortical rhythmic sampling,cortical rhythmic sampling,1,1
9680,top - down guided visual perception,top - down guided visual perception,1,1
9681,robotic system,Robotic system,1,1
9682,fuzzy logic control,fuzzy logic control,1,1
9683,fuzzy logic controller,fuzzy logic controller,1,1
9684,tele - control electrical,tele - control electrical,1,1
9685,dynamic route guidance system,dynamic route guidance system,1,1
9686,smart systems,Smart systems,1,1
9687,dt - rbf,DT - RBF,1,1
9688,rbf - particle swarm optimization pso,RBF - particle swarm optimization PSO,1,1
9689,radial basis function neural network rbf - nn,radial basis function neural network RBF - NN,1,1
9690,dt - rbf model,DT - RBF model,1,1
9691,froude number,Froude number,1,1
9692,artificial neural networks ann ann,Artificial Neural Networks ANN ANN,1,1
9693,feed forward back propagation neural network ffbpnn,Feed forward back propagation neural network FFBPNN,1,1
9694,levenbergmarquardt,LevenbergMarquardt,1,1
9695,laplace,Laplace,1,1
9696,re - entrant geometries,re - entrant geometries,1,1
9697,ajax,Ajax,1,1
9698,kdd cup,KDD Cup,1,1
9699,lut representation,LUT representation,1,1
9700,lyapunov functional method,Lyapunov functional method,1,1
9701,eld theory,eld theory,1,1
9702,approximate learning algorithm,approximate learning algorithm,1,1
9703,linear response theorem,linear response theorem,1,1
9704,boltzmann machines,Boltzmann Machines,1,1
9705,kronecker basis,Kronecker basis,1,1
9706,sparsity regularizer,sparsity regularizer,1,1
9707,tensor robust pca,tensor robust PCA,1,1
9708,sysmex hst-,Sysmex HST-,1,1
9709,hst-,HST-,1,1
9710,morphological component,Morphological Component,1,1
9711,back propagation learning algorithm,back propagation learning algorithm,1,1
9712,sequential patterns,Sequential Patterns,1,1
9713,cubes,Cubes,1,1
9714,path analysis,Path Analysis,1,1
9715,hybrid system,Hybrid System,1,1
9716,evolutionary multi optimization,evolutionary multi optimization,1,1
9717,multi evolutionary algorithms,multi evolutionary algorithms,1,1
9718,maximum clique algorithm,maximum clique algorithm,1,1
9719,phased local search pls,Phased Local Search PLS,1,1
9720,protein structure alignment,protein structure alignment,1,1
9721,bexzier,Bexzier,1,1
9722,pra - jam - yam,Pra - jam - yam,1,1
9723,lai -,Lai -,1,1
9724,kra - jung - taa - aoy,Kra - Jung - Taa - Aoy,1,1
9725,progressive iterative approximation pia algorithm,Progressive Iterative Approximation PIA algorithm,1,1
9726,genetic,genetic,1,1
9727,gabor filters,Gabor filters,1,1
9728,gabor filter,Gabor filter,1,1
9729,polynomial expansion,polynomial expansion,1,1
9730,polynomial neural network pnn,polynomial neural network PNN,1,1
9731,classification - based approach,classification - based approach,1,1
9732,distance metric learning,distance metric learning,1,1
9733,distance - based ordinal regression,distance - based ordinal regression,1,1
9734,age estimation,age estimation,1,1
9735,facial aging,facial aging,1,1
9736,facial aging trend,facial aging trend,1,1
9737,software engineering,software engineering,0,1
9738,programming languages,programming languages,0,1
9739,hedonism - seeking,hedonism - seeking,0,1
9740,consumer information systems,consumer information systems,0,1
9741,digital signal processing dsp,Digital Signal Processing DSP,0,1
9742,credit risk,credit risk,0,1
9743,advanced studies,Advanced Studies,0,1
9744,information systems,Information Systems,0,11
9745,electro - communications,Electro - Communications,0,1
9746,physics and,physics and,0,1
9747,artificial intelligence ai,artificial intelligence AI,0,5
9748,information systems security,information systems security,0,2
9749,image matching,image matching,0,2
9750,pattern classification,pattern classification,0,3
9751,blind deconvolution,blind deconvolution,0,1
9752,semantic linking,semantic linking,0,1
9753,semantic web,semantic web,0,4
9754,water conservancy information system,water conservancy information system,0,1
9755,curriculum reform,Curriculum reform,0,1
9756,femtosecond,femtosecond,0,1
9757,dynamic web service composition,dynamic web service composition,0,1
9758,machine,Machine,0,4
9759,multi - objective,multi - objective,0,1
9760,simulation summarization,simulation summarization,0,1
9761,solid waste transfer station,solid waste transfer station,0,1
9762,solid waste transfer,solid waste transfer,0,1
9763,computer vision,computer vision,0,2
9764,cognitive psychology,cognitive psychology,0,2
9765,australian sign language asl,Australian sign language ASL,0,1
9766,spatio - temporal learning,spatio - temporal learning,0,1
9767,pattern,pattern,0,2
9768,human - computer interaction,human - computer interaction,0,3
9769,bone resorption,bone resorption,0,1
9770,multi - view,Multi - view,0,1
9771,arid - agriculture,arid - agriculture,0,1
9772,time series data mining,time series data mining,0,1
9773,university management information systems,university management information systems,0,1
9774,e - learning,E - learning,0,2
9775,learning management systems,Learning management systems,0,1
9776,e - commerce,e - commerce,0,3
9777,automatic speech recognition system,automatic speech recognition system,0,1
9778,learning achievement,learning achievement,0,1
9779,single - player games,single - player games,0,1
9780,knowledge engineering for planning,Knowledge Engineering for Planning,0,1
9781,pattern based information extraction,pattern based Information Extraction,0,1
9782,keyword based information retrieval,keyword based Information Retrieval,0,1
9783,north indian classical music,North Indian Classical Music,0,1
9784,emotional stress recognition,emotional stress recognition,0,1
9785,fuzzy,fuzzy,0,2
9786,on - line identification,on - line identification,0,1
9787,geographic information system,geographic information system,0,1
9788,multiwavelet analysis,multiwavelet analysis,0,1
9789,photonic label routing,photonic label routing,0,1
9790,machine translation,Machine Translation,0,9
9791,natural language transfer,natural language transfer,0,1
9792,acoustic,acoustic,0,1
9793,health information technology,health information technology,0,4
9794,health information exchange,health information exchange,0,1
9795,information systems compatibility,Information systems compatibility,0,1
9796,analog circuit synthesis,analog circuit synthesis,0,1
9797,web information systems,web information systems,0,2
9798,interactive information,interactive information,0,1
9799,probabilistic communication,probabilistic communication,0,1
9800,fuzzy logic systems,fuzzy logic systems,0,1
9801,fuzzy syst,Fuzzy Syst,0,1
9802,automatic posture matching,automatic posture matching,0,1
9803,ad classification,ad classification,0,1
9804,tv ads classification,TV ads classification,0,1
9805,national health nutrition examination survey,National Health Nutrition Examination Survey,0,1
9806,connection admission,Connection Admission,0,1
9807,single source,single source,0,1
9808,text classification,text classification,0,4
9809,letter - to - sound lts,letter - to - sound LTS,0,1
